id,Rings
93412,7
93413,4
93414,5
93415,8
93416,5
93417,10
93418,7
93419,6
93420,7
93421,7
93422,7
93423,5
93424,10
93425,7
93426,8
93427,8
93428,10
93429,8
93430,10
93431,7
93432,7
93433,7
93434,7
93435,7
93436,7
93437,7
93438,8
93439,11
93440,9
93441,11
93442,5
93443,7
93444,12
93445,7
93446,8
93447,7
93448,8
93449,8
93450,7
93451,7
93452,5
93453,7
93454,8
93455,7
93456,7
93457,7
93458,7
93459,12
93460,4
93461,9
93462,7
93463,7
93464,9
93465,8
93466,10
93467,4
93468,10
93469,7
93470,7
93471,8
93472,9
93473,5
93474,5
93475,9
93476,7
93477,7
93478,7
93479,7
93480,10
93481,7
93482,9
93483,11
93484,8
93485,7
93486,7
93487,8
93488,11
93489,10
93490,8
93491,11
93492,8
93493,8
93494,7
93495,8
93496,8
93497,11
93498,10
93499,9
93500,7
93501,9
93502,8
93503,11
93504,9
93505,7
93506,8
93507,7
93508,7
93509,11
93510,7
93511,7
93512,9
93513,7
93514,8
93515,7
93516,7
93517,8
93518,6
93519,7
93520,8
93521,11
93522,7
93523,7
93524,7
93525,8
93526,8
93527,9
93528,8
93529,7
93530,8
93531,11
93532,7
93533,7
93534,7
93535,9
93536,6
93537,10
93538,6
93539,7
93540,7
93541,10
93542,7
93543,11
93544,7
93545,11
93546,7
93547,7
93548,7
93549,4
93550,9
93551,7
93552,10
93553,8
93554,10
93555,11
93556,8
93557,7
93558,9
93559,8
93560,7
93561,11
93562,7
93563,8
93564,11
93565,7
93566,7
93567,10
93568,8
93569,7
93570,6
93571,7
93572,7
93573,8
93574,11
93575,8
93576,7
93577,7
93578,7
93579,11
93580,9
93581,7
93582,7
93583,8
93584,7
93585,4
93586,7
93587,10
93588,5
93589,7
93590,8
93591,7
93592,7
93593,7
93594,7
93595,7
93596,11
93597,7
93598,7
93599,10
93600,7
93601,7
93602,7
93603,7
93604,7
93605,7
93606,7
93607,7
93608,7
93609,7
93610,9
93611,7
93612,7
93613,7
93614,7
93615,7
93616,7
93617,10
93618,9
93619,10
93620,6
93621,7
93622,11
93623,7
93624,7
93625,10
93626,6
93627,11
93628,7
93629,7
93630,7
93631,6
93632,11
93633,11
93634,8
93635,6
93636,8
93637,7
93638,7
93639,8
93640,7
93641,8
93642,9
93643,8
93644,9
93645,7
93646,8
93647,9
93648,10
93649,8
93650,5
93651,8
93652,9
93653,7
93654,4
93655,8
93656,7
93657,8
93658,8
93659,8
93660,8
93661,11
93662,7
93663,9
93664,7
93665,10
93666,7
93667,7
93668,6
93669,7
93670,7
93671,8
93672,7
93673,7
93674,6
93675,7
93676,9
93677,7
93678,9
93679,8
93680,11
93681,8
93682,9
93683,10
93684,7
93685,7
93686,8
93687,10
93688,9
93689,10
93690,8
93691,11
93692,8
93693,11
93694,8
93695,7
93696,9
93697,7
93698,9
93699,7
93700,9
93701,9
93702,7
93703,8
93704,4
93705,10
93706,7
93707,7
93708,7
93709,11
93710,7
93711,7
93712,7
93713,10
93714,7
93715,8
93716,5
93717,8
93718,4
93719,10
93720,7
93721,8
93722,7
93723,8
93724,9
93725,8
93726,8
93727,10
93728,11
93729,8
93730,10
93731,8
93732,11
93733,10
93734,9
93735,8
93736,11
93737,7
93738,8
93739,7
93740,7
93741,7
93742,9
93743,7
93744,10
93745,4
93746,13
93747,10
93748,12
93749,9
93750,7
93751,5
93752,7
93753,8
93754,8
93755,7
93756,7
93757,7
93758,7
93759,9
93760,9
93761,8
93762,11
93763,8
93764,11
93765,8
93766,8
93767,10
93768,10
93769,7
93770,11
93771,10
93772,7
93773,6
93774,6
93775,8
93776,7
93777,10
93778,7
93779,7
93780,7
93781,10
93782,8
93783,9
93784,7
93785,7
93786,5
93787,10
93788,7
93789,9
93790,10
93791,7
93792,9
93793,11
93794,8
93795,7
93796,7
93797,7
93798,6
93799,11
93800,4
93801,10
93802,6
93803,7
93804,7
93805,9
93806,8
93807,8
93808,7
93809,7
93810,6
93811,10
93812,7
93813,7
93814,8
93815,7
93816,8
93817,7
93818,7
93819,7
93820,9
93821,11
93822,11
93823,8
93824,8
93825,8
93826,7
93827,7
93828,7
93829,8
93830,7
93831,7
93832,7
93833,8
93834,10
93835,6
93836,11
93837,5
93838,8
93839,6
93840,7
93841,9
93842,10
93843,9
93844,9
93845,11
93846,10
93847,8
93848,8
93849,8
93850,9
93851,8
93852,7
93853,9
93854,7
93855,8
93856,10
93857,10
93858,7
93859,7
93860,7
93861,8
93862,9
93863,8
93864,7
93865,7
93866,8
93867,8
93868,7
93869,7
93870,5
93871,7
93872,8
93873,8
93874,7
93875,5
93876,7
93877,7
93878,11
93879,7
93880,11
93881,9
93882,8
93883,7
93884,10
93885,4
93886,7
93887,7
93888,8
93889,8
93890,7
93891,9
93892,7
93893,7
93894,8
93895,7
93896,7
93897,7
93898,8
93899,7
93900,8
93901,9
93902,9
93903,7
93904,7
93905,8
93906,8
93907,6
93908,9
93909,8
93910,6
93911,7
93912,7
93913,8
93914,7
93915,9
93916,8
93917,8
93918,9
93919,11
93920,9
93921,7
93922,10
93923,8
93924,8
93925,8
93926,8
93927,11
93928,10
93929,4
93930,7
93931,8
93932,9
93933,8
93934,9
93935,7
93936,7
93937,7
93938,7
93939,8
93940,7
93941,6
93942,13
93943,7
93944,8
93945,7
93946,7
93947,9
93948,8
93949,7
93950,7
93951,7
93952,7
93953,5
93954,6
93955,8
93956,8
93957,8
93958,5
93959,7
93960,10
93961,7
93962,10
93963,8
93964,7
93965,8
93966,9
93967,8
93968,7
93969,7
93970,10
93971,8
93972,8
93973,7
93974,7
93975,7
93976,8
93977,7
93978,8
93979,14
93980,8
93981,8
93982,7
93983,7
93984,7
93985,4
93986,7
93987,7
93988,7
93989,10
93990,8
93991,7
93992,7
93993,8
93994,7
93995,7
93996,7
93997,8
93998,7
93999,7
94000,8
94001,7
94002,7
94003,7
94004,6
94005,11
94006,10
94007,11
94008,10
94009,7
94010,7
94011,11
94012,8
94013,7
94014,7
94015,11
94016,7
94017,7
94018,5
94019,5
94020,6
94021,10
94022,10
94023,10
94024,7
94025,11
94026,8
94027,9
94028,8
94029,7
94030,8
94031,7
94032,7
94033,10
94034,8
94035,8
94036,6
94037,5
94038,7
94039,7
94040,7
94041,7
94042,8
94043,9
94044,7
94045,8
94046,8
94047,7
94048,7
94049,7
94050,7
94051,9
94052,4
94053,10
94054,8
94055,7
94056,11
94057,7
94058,8
94059,10
94060,7
94061,7
94062,6
94063,6
94064,5
94065,8
94066,8
94067,7
94068,10
94069,10
94070,10
94071,7
94072,10
94073,7
94074,5
94075,10
94076,7
94077,8
94078,7
94079,8
94080,8
94081,5
94082,6
94083,7
94084,8
94085,7
94086,7
94087,7
94088,8
94089,4
94090,7
94091,7
94092,10
94093,7
94094,7
94095,7
94096,8
94097,11
94098,8
94099,7
94100,14
94101,7
94102,8
94103,8
94104,7
94105,7
94106,8
94107,7
94108,9
94109,8
94110,8
94111,7
94112,11
94113,9
94114,11
94115,4
94116,6
94117,7
94118,5
94119,7
94120,7
94121,7
94122,7
94123,8
94124,7
94125,10
94126,8
94127,8
94128,5
94129,11
94130,11
94131,7
94132,7
94133,6
94134,12
94135,8
94136,7
94137,7
94138,7
94139,10
94140,7
94141,8
94142,9
94143,8
94144,8
94145,8
94146,8
94147,7
94148,5
94149,7
94150,8
94151,8
94152,7
94153,8
94154,7
94155,5
94156,7
94157,7
94158,8
94159,9
94160,11
94161,8
94162,11
94163,7
94164,7
94165,7
94166,10
94167,7
94168,7
94169,6
94170,9
94171,8
94172,10
94173,11
94174,9
94175,9
94176,7
94177,8
94178,8
94179,7
94180,7
94181,8
94182,7
94183,6
94184,7
94185,7
94186,7
94187,6
94188,9
94189,7
94190,7
94191,5
94192,13
94193,5
94194,11
94195,7
94196,5
94197,11
94198,11
94199,8
94200,9
94201,8
94202,8
94203,5
94204,7
94205,9
94206,4
94207,10
94208,7
94209,10
94210,7
94211,7
94212,8
94213,8
94214,8
94215,7
94216,5
94217,8
94218,7
94219,10
94220,9
94221,7
94222,8
94223,11
94224,10
94225,7
94226,8
94227,4
94228,8
94229,9
94230,8
94231,7
94232,10
94233,7
94234,8
94235,11
94236,7
94237,7
94238,8
94239,7
94240,7
94241,8
94242,7
94243,8
94244,11
94245,7
94246,5
94247,7
94248,8
94249,11
94250,7
94251,7
94252,9
94253,7
94254,8
94255,7
94256,8
94257,6
94258,8
94259,7
94260,7
94261,7
94262,7
94263,11
94264,8
94265,8
94266,8
94267,7
94268,8
94269,10
94270,11
94271,4
94272,9
94273,6
94274,7
94275,7
94276,7
94277,7
94278,7
94279,7
94280,11
94281,9
94282,10
94283,7
94284,8
94285,7
94286,10
94287,7
94288,5
94289,7
94290,10
94291,7
94292,10
94293,4
94294,7
94295,4
94296,8
94297,8
94298,5
94299,10
94300,10
94301,7
94302,8
94303,10
94304,9
94305,8
94306,8
94307,8
94308,7
94309,8
94310,10
94311,6
94312,8
94313,10
94314,7
94315,8
94316,11
94317,6
94318,7
94319,11
94320,10
94321,11
94322,10
94323,8
94324,7
94325,10
94326,7
94327,10
94328,7
94329,4
94330,8
94331,7
94332,7
94333,7
94334,8
94335,8
94336,10
94337,7
94338,9
94339,4
94340,4
94341,7
94342,6
94343,11
94344,10
94345,7
94346,10
94347,5
94348,6
94349,7
94350,10
94351,9
94352,7
94353,7
94354,6
94355,9
94356,8
94357,10
94358,11
94359,7
94360,6
94361,9
94362,7
94363,9
94364,11
94365,10
94366,7
94367,10
94368,11
94369,4
94370,4
94371,8
94372,7
94373,9
94374,7
94375,9
94376,8
94377,6
94378,8
94379,6
94380,8
94381,7
94382,8
94383,10
94384,7
94385,7
94386,4
94387,7
94388,8
94389,7
94390,10
94391,7
94392,8
94393,8
94394,8
94395,7
94396,6
94397,8
94398,7
94399,8
94400,7
94401,8
94402,9
94403,7
94404,7
94405,7
94406,7
94407,7
94408,12
94409,7
94410,10
94411,7
94412,10
94413,7
94414,7
94415,9
94416,8
94417,5
94418,11
94419,7
94420,11
94421,7
94422,6
94423,7
94424,11
94425,8
94426,8
94427,9
94428,8
94429,8
94430,8
94431,7
94432,8
94433,10
94434,11
94435,11
94436,7
94437,8
94438,7
94439,10
94440,7
94441,7
94442,8
94443,8
94444,7
94445,8
94446,7
94447,9
94448,7
94449,10
94450,7
94451,10
94452,6
94453,6
94454,8
94455,11
94456,7
94457,7
94458,9
94459,8
94460,7
94461,9
94462,8
94463,8
94464,10
94465,7
94466,9
94467,5
94468,8
94469,8
94470,7
94471,11
94472,8
94473,7
94474,7
94475,10
94476,7
94477,7
94478,7
94479,7
94480,6
94481,8
94482,7
94483,11
94484,8
94485,9
94486,9
94487,7
94488,8
94489,7
94490,7
94491,6
94492,8
94493,8
94494,7
94495,8
94496,7
94497,11
94498,5
94499,10
94500,7
94501,11
94502,6
94503,7
94504,7
94505,7
94506,7
94507,6
94508,8
94509,7
94510,7
94511,16
94512,7
94513,7
94514,7
94515,6
94516,7
94517,7
94518,8
94519,9
94520,7
94521,10
94522,8
94523,11
94524,7
94525,7
94526,7
94527,9
94528,7
94529,11
94530,11
94531,9
94532,7
94533,9
94534,7
94535,7
94536,9
94537,7
94538,7
94539,12
94540,10
94541,7
94542,8
94543,8
94544,7
94545,8
94546,5
94547,9
94548,7
94549,9
94550,8
94551,9
94552,10
94553,10
94554,8
94555,11
94556,8
94557,7
94558,8
94559,7
94560,7
94561,11
94562,7
94563,6
94564,7
94565,7
94566,8
94567,7
94568,7
94569,10
94570,9
94571,8
94572,7
94573,8
94574,8
94575,10
94576,7
94577,7
94578,8
94579,9
94580,7
94581,10
94582,8
94583,9
94584,8
94585,10
94586,11
94587,7
94588,11
94589,7
94590,8
94591,7
94592,7
94593,8
94594,8
94595,20
94596,5
94597,10
94598,7
94599,11
94600,8
94601,7
94602,7
94603,9
94604,11
94605,4
94606,7
94607,8
94608,8
94609,10
94610,9
94611,11
94612,7
94613,6
94614,7
94615,7
94616,7
94617,7
94618,7
94619,7
94620,6
94621,8
94622,9
94623,9
94624,10
94625,7
94626,7
94627,6
94628,7
94629,7
94630,10
94631,8
94632,10
94633,7
94634,5
94635,7
94636,7
94637,7
94638,8
94639,7
94640,7
94641,10
94642,5
94643,8
94644,7
94645,7
94646,10
94647,7
94648,7
94649,8
94650,7
94651,8
94652,11
94653,8
94654,7
94655,7
94656,11
94657,6
94658,7
94659,10
94660,7
94661,9
94662,7
94663,8
94664,7
94665,7
94666,8
94667,10
94668,9
94669,7
94670,9
94671,4
94672,7
94673,7
94674,7
94675,8
94676,8
94677,8
94678,9
94679,7
94680,8
94681,10
94682,7
94683,7
94684,8
94685,9
94686,7
94687,8
94688,8
94689,10
94690,7
94691,9
94692,5
94693,11
94694,7
94695,8
94696,10
94697,8
94698,11
94699,9
94700,14
94701,8
94702,8
94703,8
94704,8
94705,4
94706,7
94707,7
94708,11
94709,10
94710,9
94711,7
94712,7
94713,10
94714,7
94715,8
94716,6
94717,7
94718,11
94719,8
94720,7
94721,9
94722,9
94723,5
94724,7
94725,8
94726,7
94727,8
94728,6
94729,9
94730,7
94731,7
94732,7
94733,7
94734,9
94735,9
94736,10
94737,8
94738,8
94739,7
94740,9
94741,11
94742,8
94743,9
94744,7
94745,7
94746,7
94747,6
94748,5
94749,8
94750,7
94751,13
94752,8
94753,7
94754,8
94755,9
94756,11
94757,7
94758,7
94759,9
94760,7
94761,4
94762,9
94763,8
94764,6
94765,7
94766,7
94767,9
94768,7
94769,8
94770,10
94771,8
94772,7
94773,7
94774,7
94775,7
94776,8
94777,7
94778,7
94779,7
94780,7
94781,8
94782,5
94783,7
94784,10
94785,4
94786,7
94787,8
94788,7
94789,11
94790,6
94791,7
94792,8
94793,7
94794,7
94795,13
94796,7
94797,7
94798,10
94799,6
94800,7
94801,10
94802,7
94803,7
94804,7
94805,11
94806,7
94807,7
94808,4
94809,7
94810,8
94811,9
94812,5
94813,9
94814,10
94815,10
94816,7
94817,7
94818,8
94819,10
94820,7
94821,7
94822,7
94823,7
94824,7
94825,11
94826,7
94827,6
94828,7
94829,7
94830,5
94831,7
94832,10
94833,8
94834,10
94835,9
94836,8
94837,7
94838,7
94839,7
94840,7
94841,7
94842,11
94843,8
94844,4
94845,7
94846,7
94847,7
94848,8
94849,11
94850,4
94851,9
94852,7
94853,7
94854,7
94855,4
94856,4
94857,9
94858,7
94859,11
94860,8
94861,7
94862,7
94863,9
94864,7
94865,7
94866,11
94867,8
94868,7
94869,10
94870,9
94871,8
94872,11
94873,8
94874,11
94875,10
94876,4
94877,7
94878,11
94879,10
94880,9
94881,11
94882,8
94883,9
94884,7
94885,8
94886,7
94887,15
94888,10
94889,10
94890,11
94891,11
94892,8
94893,7
94894,8
94895,5
94896,9
94897,11
94898,10
94899,8
94900,7
94901,7
94902,8
94903,8
94904,11
94905,10
94906,6
94907,8
94908,10
94909,8
94910,7
94911,7
94912,10
94913,10
94914,7
94915,8
94916,7
94917,10
94918,7
94919,7
94920,7
94921,8
94922,5
94923,4
94924,7
94925,9
94926,7
94927,7
94928,9
94929,9
94930,10
94931,7
94932,9
94933,9
94934,11
94935,8
94936,10
94937,4
94938,7
94939,8
94940,7
94941,10
94942,7
94943,7
94944,9
94945,5
94946,8
94947,8
94948,7
94949,8
94950,8
94951,8
94952,8
94953,10
94954,8
94955,6
94956,7
94957,6
94958,10
94959,7
94960,7
94961,7
94962,8
94963,7
94964,8
94965,5
94966,8
94967,7
94968,9
94969,7
94970,7
94971,8
94972,7
94973,8
94974,4
94975,7
94976,8
94977,7
94978,11
94979,8
94980,7
94981,7
94982,10
94983,7
94984,8
94985,7
94986,8
94987,8
94988,17
94989,8
94990,7
94991,7
94992,8
94993,8
94994,9
94995,11
94996,9
94997,10
94998,5
94999,9
95000,10
95001,7
95002,7
95003,8
95004,8
95005,9
95006,10
95007,11
95008,7
95009,7
95010,7
95011,10
95012,7
95013,8
95014,9
95015,11
95016,18
95017,7
95018,10
95019,7
95020,9
95021,7
95022,8
95023,7
95024,9
95025,4
95026,11
95027,8
95028,7
95029,9
95030,7
95031,9
95032,8
95033,11
95034,8
95035,8
95036,8
95037,8
95038,9
95039,8
95040,7
95041,9
95042,8
95043,7
95044,7
95045,7
95046,7
95047,9
95048,4
95049,11
95050,10
95051,7
95052,10
95053,8
95054,7
95055,8
95056,9
95057,7
95058,7
95059,10
95060,8
95061,11
95062,7
95063,11
95064,7
95065,7
95066,9
95067,10
95068,9
95069,7
95070,6
95071,12
95072,7
95073,8
95074,10
95075,7
95076,7
95077,7
95078,8
95079,7
95080,8
95081,7
95082,8
95083,10
95084,9
95085,7
95086,7
95087,8
95088,9
95089,5
95090,9
95091,8
95092,7
95093,10
95094,5
95095,9
95096,4
95097,7
95098,10
95099,10
95100,7
95101,7
95102,8
95103,5
95104,9
95105,4
95106,7
95107,7
95108,10
95109,7
95110,7
95111,8
95112,7
95113,7
95114,7
95115,10
95116,8
95117,7
95118,10
95119,9
95120,10
95121,7
95122,10
95123,6
95124,8
95125,9
95126,7
95127,7
95128,7
95129,9
95130,7
95131,10
95132,7
95133,8
95134,12
95135,11
95136,9
95137,8
95138,4
95139,6
95140,11
95141,6
95142,9
95143,7
95144,6
95145,7
95146,7
95147,8
95148,7
95149,9
95150,10
95151,7
95152,9
95153,7
95154,10
95155,10
95156,11
95157,10
95158,7
95159,7
95160,7
95161,7
95162,8
95163,8
95164,5
95165,7
95166,10
95167,9
95168,7
95169,8
95170,11
95171,8
95172,9
95173,7
95174,11
95175,6
95176,7
95177,9
95178,7
95179,8
95180,8
95181,11
95182,7
95183,5
95184,7
95185,10
95186,7
95187,10
95188,8
95189,8
95190,5
95191,8
95192,7
95193,7
95194,11
95195,13
95196,8
95197,10
95198,8
95199,7
95200,7
95201,10
95202,7
95203,10
95204,7
95205,11
95206,11
95207,7
95208,7
95209,7
95210,8
95211,7
95212,7
95213,11
95214,8
95215,7
95216,7
95217,9
95218,6
95219,8
95220,9
95221,7
95222,8
95223,7
95224,10
95225,8
95226,9
95227,10
95228,7
95229,7
95230,7
95231,7
95232,7
95233,5
95234,6
95235,7
95236,11
95237,11
95238,6
95239,7
95240,10
95241,7
95242,7
95243,8
95244,8
95245,8
95246,7
95247,7
95248,7
95249,11
95250,5
95251,7
95252,7
95253,8
95254,5
95255,7
95256,7
95257,7
95258,7
95259,7
95260,7
95261,7
95262,8
95263,9
95264,11
95265,10
95266,7
95267,10
95268,6
95269,8
95270,7
95271,7
95272,8
95273,7
95274,7
95275,8
95276,7
95277,6
95278,4
95279,7
95280,10
95281,7
95282,7
95283,8
95284,7
95285,7
95286,13
95287,4
95288,7
95289,9
95290,11
95291,7
95292,7
95293,5
95294,8
95295,7
95296,7
95297,7
95298,8
95299,7
95300,8
95301,7
95302,7
95303,7
95304,8
95305,8
95306,8
95307,8
95308,10
95309,9
95310,6
95311,8
95312,8
95313,8
95314,8
95315,11
95316,9
95317,8
95318,7
95319,7
95320,11
95321,8
95322,7
95323,7
95324,8
95325,10
95326,10
95327,8
95328,6
95329,6
95330,8
95331,7
95332,8
95333,8
95334,7
95335,7
95336,7
95337,11
95338,8
95339,8
95340,7
95341,7
95342,10
95343,7
95344,8
95345,10
95346,9
95347,8
95348,8
95349,10
95350,10
95351,8
95352,7
95353,7
95354,8
95355,7
95356,6
95357,5
95358,8
95359,6
95360,8
95361,9
95362,8
95363,8
95364,8
95365,7
95366,11
95367,9
95368,6
95369,7
95370,7
95371,8
95372,6
95373,7
95374,7
95375,9
95376,10
95377,7
95378,7
95379,7
95380,7
95381,10
95382,4
95383,7
95384,7
95385,7
95386,7
95387,7
95388,8
95389,7
95390,11
95391,11
95392,9
95393,8
95394,10
95395,8
95396,7
95397,11
95398,8
95399,7
95400,4
95401,10
95402,7
95403,10
95404,7
95405,7
95406,7
95407,9
95408,11
95409,7
95410,10
95411,8
95412,7
95413,7
95414,5
95415,6
95416,6
95417,5
95418,8
95419,10
95420,7
95421,8
95422,7
95423,10
95424,7
95425,7
95426,7
95427,10
95428,7
95429,10
95430,7
95431,7
95432,8
95433,7
95434,8
95435,8
95436,11
95437,9
95438,7
95439,7
95440,7
95441,7
95442,5
95443,7
95444,7
95445,10
95446,11
95447,5
95448,8
95449,11
95450,11
95451,7
95452,7
95453,4
95454,7
95455,7
95456,7
95457,7
95458,11
95459,8
95460,11
95461,7
95462,8
95463,7
95464,7
95465,9
95466,8
95467,7
95468,7
95469,7
95470,10
95471,4
95472,7
95473,7
95474,10
95475,8
95476,7
95477,8
95478,7
95479,7
95480,8
95481,7
95482,7
95483,10
95484,7
95485,9
95486,7
95487,10
95488,8
95489,7
95490,10
95491,8
95492,7
95493,7
95494,12
95495,7
95496,8
95497,7
95498,5
95499,8
95500,9
95501,11
95502,7
95503,7
95504,8
95505,7
95506,7
95507,7
95508,6
95509,10
95510,9
95511,7
95512,8
95513,9
95514,4
95515,7
95516,8
95517,7
95518,7
95519,7
95520,8
95521,7
95522,11
95523,9
95524,7
95525,7
95526,7
95527,9
95528,7
95529,4
95530,7
95531,6
95532,11
95533,4
95534,7
95535,9
95536,6
95537,9
95538,10
95539,4
95540,10
95541,8
95542,8
95543,10
95544,12
95545,7
95546,9
95547,11
95548,7
95549,5
95550,8
95551,10
95552,7
95553,7
95554,8
95555,6
95556,7
95557,7
95558,7
95559,10
95560,10
95561,8
95562,7
95563,8
95564,7
95565,7
95566,9
95567,7
95568,7
95569,7
95570,8
95571,7
95572,6
95573,11
95574,11
95575,11
95576,8
95577,7
95578,8
95579,7
95580,7
95581,7
95582,6
95583,9
95584,7
95585,9
95586,8
95587,7
95588,11
95589,8
95590,7
95591,10
95592,8
95593,7
95594,10
95595,7
95596,7
95597,7
95598,8
95599,6
95600,9
95601,8
95602,5
95603,4
95604,6
95605,7
95606,10
95607,7
95608,11
95609,8
95610,10
95611,7
95612,8
95613,8
95614,7
95615,9
95616,7
95617,7
95618,7
95619,7
95620,7
95621,8
95622,11
95623,8
95624,7
95625,6
95626,8
95627,10
95628,6
95629,9
95630,7
95631,8
95632,6
95633,9
95634,14
95635,7
95636,7
95637,11
95638,6
95639,10
95640,7
95641,8
95642,10
95643,4
95644,7
95645,7
95646,10
95647,9
95648,11
95649,10
95650,7
95651,8
95652,8
95653,10
95654,7
95655,9
95656,9
95657,10
95658,7
95659,7
95660,8
95661,7
95662,5
95663,7
95664,7
95665,7
95666,10
95667,4
95668,7
95669,10
95670,7
95671,8
95672,11
95673,9
95674,7
95675,7
95676,7
95677,8
95678,7
95679,8
95680,7
95681,7
95682,10
95683,7
95684,8
95685,11
95686,8
95687,10
95688,7
95689,7
95690,7
95691,7
95692,10
95693,11
95694,8
95695,11
95696,7
95697,5
95698,7
95699,9
95700,11
95701,9
95702,7
95703,4
95704,7
95705,11
95706,9
95707,7
95708,11
95709,7
95710,7
95711,9
95712,8
95713,4
95714,7
95715,7
95716,7
95717,4
95718,7
95719,7
95720,7
95721,8
95722,5
95723,8
95724,4
95725,7
95726,7
95727,7
95728,8
95729,6
95730,8
95731,8
95732,7
95733,8
95734,7
95735,7
95736,10
95737,7
95738,10
95739,10
95740,7
95741,7
95742,6
95743,7
95744,5
95745,7
95746,4
95747,9
95748,7
95749,7
95750,8
95751,7
95752,7
95753,11
95754,8
95755,7
95756,9
95757,7
95758,10
95759,7
95760,7
95761,8
95762,8
95763,9
95764,10
95765,8
95766,7
95767,7
95768,7
95769,7
95770,10
95771,5
95772,9
95773,9
95774,10
95775,7
95776,10
95777,10
95778,8
95779,7
95780,6
95781,8
95782,7
95783,9
95784,9
95785,8
95786,7
95787,11
95788,10
95789,9
95790,10
95791,7
95792,7
95793,11
95794,7
95795,11
95796,7
95797,11
95798,8
95799,7
95800,11
95801,9
95802,8
95803,4
95804,7
95805,8
95806,7
95807,10
95808,10
95809,7
95810,7
95811,7
95812,7
95813,8
95814,7
95815,7
95816,6
95817,7
95818,8
95819,7
95820,7
95821,7
95822,7
95823,8
95824,9
95825,8
95826,11
95827,8
95828,7
95829,9
95830,7
95831,7
95832,10
95833,8
95834,9
95835,6
95836,7
95837,7
95838,4
95839,8
95840,8
95841,5
95842,8
95843,7
95844,7
95845,11
95846,7
95847,10
95848,7
95849,11
95850,8
95851,8
95852,7
95853,4
95854,8
95855,7
95856,5
95857,9
95858,8
95859,7
95860,8
95861,7
95862,7
95863,9
95864,6
95865,10
95866,10
95867,9
95868,8
95869,8
95870,7
95871,11
95872,7
95873,7
95874,10
95875,8
95876,7
95877,9
95878,7
95879,7
95880,7
95881,11
95882,7
95883,8
95884,6
95885,10
95886,7
95887,7
95888,13
95889,8
95890,7
95891,7
95892,9
95893,10
95894,9
95895,8
95896,8
95897,7
95898,9
95899,8
95900,7
95901,7
95902,4
95903,7
95904,7
95905,4
95906,9
95907,7
95908,8
95909,8
95910,7
95911,9
95912,7
95913,7
95914,8
95915,8
95916,8
95917,8
95918,10
95919,7
95920,6
95921,7
95922,7
95923,10
95924,8
95925,7
95926,4
95927,9
95928,7
95929,5
95930,7
95931,9
95932,12
95933,11
95934,7
95935,9
95936,7
95937,11
95938,8
95939,7
95940,7
95941,7
95942,9
95943,11
95944,7
95945,7
95946,8
95947,7
95948,11
95949,15
95950,7
95951,10
95952,7
95953,8
95954,9
95955,5
95956,7
95957,7
95958,8
95959,8
95960,4
95961,7
95962,15
95963,8
95964,4
95965,8
95966,5
95967,9
95968,7
95969,7
95970,8
95971,11
95972,7
95973,7
95974,7
95975,11
95976,8
95977,8
95978,8
95979,8
95980,7
95981,7
95982,7
95983,7
95984,7
95985,10
95986,8
95987,7
95988,11
95989,7
95990,7
95991,4
95992,7
95993,10
95994,7
95995,11
95996,9
95997,9
95998,11
95999,8
96000,11
96001,8
96002,8
96003,10
96004,8
96005,8
96006,9
96007,7
96008,7
96009,10
96010,9
96011,9
96012,7
96013,8
96014,7
96015,6
96016,7
96017,9
96018,5
96019,8
96020,10
96021,8
96022,7
96023,7
96024,7
96025,7
96026,8
96027,10
96028,7
96029,8
96030,7
96031,11
96032,7
96033,6
96034,7
96035,5
96036,7
96037,10
96038,8
96039,12
96040,7
96041,8
96042,7
96043,10
96044,9
96045,8
96046,9
96047,11
96048,8
96049,8
96050,7
96051,11
96052,10
96053,9
96054,8
96055,8
96056,6
96057,8
96058,8
96059,8
96060,7
96061,8
96062,8
96063,7
96064,7
96065,11
96066,6
96067,10
96068,5
96069,7
96070,9
96071,8
96072,8
96073,7
96074,6
96075,8
96076,9
96077,7
96078,7
96079,8
96080,10
96081,7
96082,7
96083,10
96084,7
96085,11
96086,11
96087,7
96088,7
96089,10
96090,7
96091,8
96092,7
96093,7
96094,8
96095,7
96096,11
96097,9
96098,7
96099,7
96100,7
96101,7
96102,8
96103,10
96104,7
96105,10
96106,10
96107,8
96108,7
96109,7
96110,7
96111,11
96112,7
96113,7
96114,10
96115,8
96116,7
